mmsi,timestamp,latitude,longitude,speed,course,status,ais_active,navigational_status,heading,rot
416064970,2026-09-22T01:46:00Z,-56.7401,-155.2629,19.2,233.8,Moored,True,10,11.2,-126.0
360555312,2026-08-11T19:01:00Z,-33.5239,-54.5378,14.8,346.4,Under Way,True,10,195.6,24.9
685694091,2026-02-01T12:17:00Z,-39.6194,143.7552,23.8,306.8,Moored,True,14,316.8,59.7
202156040,2026-11-11T16:48:00Z,35.405,169.694,26.1,140.5,Under Way,True,6,119.1,36.6
633114101,2026-08-13T22:56:00Z,33.7121,171.0288,20.4,319.4,Moored,False,3,314.4,-59.3
753673738,2026-04-23T12:06:00Z,44.9832,-66.3563,1.1,53.1,At Anchor,True,10,204.5,119.7
507890656,2026-02-13T02:15:00Z,-50.6633,48.1149,13.5,217.4,Moored,False,13,152.8,-82.1
372177283,2026-07-05T07:55:00Z,-20.6189,73.6758,20.5,284.5,At Anchor,False,7,200.0,80.6
433980731,2026-05-02T15:20:00Z,60.8009,39.5106,22.3,319.8,Under Way,True,12,68.3,-71.1
570320500,2026-08-08T21:47:00Z,-85.8091,-36.697,11.2,199.2,At Anchor,True,4,18.4,-88.4
420176132,2026-09-22T18:29:00Z,-60.6492,-167.7149,8.7,300.9,Under Way,True,14,199.1,-26.5
478927568,2026-09-03T12:37:00Z,51.519,144.6489,3.8,97.1,At Anchor,False,15,222.9,-50.5
356273956,2026-01-25T03:49:00Z,38.0773,-156.3929,16.8,214.2,At Anchor,True,6,128.8,78.5
377992909,2026-01-22T10:38:00Z,45.5215,-15.1044,0.6,173.9,Under Way,True,9,105.5,68.8
674133860,2026-11-10T04:14:00Z,45.0402,-115.8119,27.3,284.9,Moored,True,0,114.0,19.9
577242803,2026-03-07T02:08:00Z,88.8468,-126.3418,11.8,265.1,Moored,True,6,343.7,-19.7
308695892,2026-12-08T19:13:00Z,20.8188,-137.4532,2.0,203.7,Moored,False,7,182.3,17.3
507138220,2026-03-01T07:51:00Z,22.1005,81.8769,15.4,273.8,At Anchor,False,0,49.5,-55.4
604969493,2026-07-22T12:23:00Z,-36.0948,-167.0111,19.9,44.8,At Anchor,True,5,236.9,-37.4
562875712,2026-12-02T00:58:00Z,-48.0648,143.1277,8.3,358.7,Under Way,True,3,318.1,42.4
627568457,2026-09-27T10:29:00Z,25.9885,35.5786,6.8,163.0,Under Way,True,5,291.8,-101.4
724448480,2026-07-14T19:19:00Z,34.0163,-44.0766,29.9,312.0,At Anchor,True,2,160.8,98.0
254528621,2026-07-29T19:13:00Z,-62.8952,-168.6698,25.8,236.1,At Anchor,True,12,236.9,91.0
275630215,2026-04-23T02:53:00Z,70.7181,109.9202,18.3,348.9,Moored,True,7,228.3,14.2
750940589,2026-04-10T05:52:00Z,-65.6056,22.4219,3.6,307.7,Moored,False,0,292.3,-63.5
556460612,2026-06-02T10:20:00Z,-40.083,179.0328,17.6,357.8,Under Way,False,1,57.7,-80.7
378249098,2026-04-09T14:10:00Z,22.589,130.2449,3.7,21.4,Moored,False,3,251.1,84.0
733723778,2026-11-26T13:19:00Z,-47.8786,-133.3242,4.6,5.3,Under Way,False,0,39.7,63.6
780970320,2026-05-07T01:23:00Z,-65.0448,153.353,16.3,210.0,Under Way,True,11,313.0,-79.1
415742193,2026-02-26T21:50:00Z,-49.1545,168.126,29.8,301.6,At Anchor,False,15,208.8,121.5
279762531,2026-04-01T19:27:00Z,73.9606,37.8179,15.0,118.2,Under Way,False,1,271.5,-39.3
764776555,2026-03-26T22:42:00Z,54.1824,-121.269,15.3,295.2,At Anchor,True,6,232.4,-62.8
361510820,2026-10-22T05:16:00Z,-1.797,59.8412,0.1,221.5,At Anchor,True,5,45.3,103.8
491185579,2026-04-03T15:47:00Z,-67.3744,-91.5926,16.9,189.0,Moored,False,9,190.6,88.9
315113308,2026-02-22T16:03:00Z,-35.3645,124.451,22.5,249.1,At Anchor,False,6,276.4,87.5
272481430,2026-07-24T06:31:00Z,-10.3839,-85.0499,23.3,284.3,Moored,True,0,72.6,-59.0
375252389,2026-04-01T08:16:00Z,-37.2327,-138.7225,8.2,173.6,Moored,False,0,256.0,122.7
660140090,2026-11-28T23:15:00Z,-21.3496,124.3576,26.4,110.2,At Anchor,True,6,257.3,-23.7
794030443,2026-10-26T13:41:00Z,-72.7931,27.1327,4.8,153.1,At Anchor,False,3,32.1,25.7
239547546,2026-06-08T05:05:00Z,-32.4365,116.2831,24.7,175.5,At Anchor,False,10,134.6,-124.9
628571464,2026-12-21T19:45:00Z,-4.2853,51.3897,20.2,1.8,Under Way,False,2,134.1,68.9
289775372,2026-12-04T16:22:00Z,-19.8322,-122.2494,22.9,305.6,Moored,True,5,322.4,-123.0
438102804,2026-03-24T21:41:00Z,28.0325,3.5676,12.2,351.7,Under Way,False,9,61.3,-123.4
636673685,2026-02-02T12:32:00Z,5.2941,7.469,20.0,133.9,At Anchor,True,13,221.3,87.3
631257671,2026-09-01T04:05:00Z,-8.3454,80.1797,1.4,38.5,At Anchor,False,1,40.8,-46.5
763169399,2026-03-28T00:37:00Z,-43.5921,29.7015,28.9,151.1,At Anchor,False,1,16.4,-85.1
743162389,2026-12-10T23:58:00Z,42.1578,-120.7164,15.7,28.7,Moored,True,3,305.8,-93.6
660326323,2026-11-01T14:13:00Z,-36.1718,54.6358,19.4,39.4,At Anchor,False,7,31.5,98.2
571927479,2026-09-29T05:40:00Z,66.2561,-123.1891,8.2,207.9,At Anchor,False,11,345.4,93.1
367500008,2026-12-21T06:03:00Z,50.4881,-123.7646,3.9,263.0,Under Way,True,9,348.7,-124.4
359830573,2026-06-06T23:48:00Z,-31.3831,-149.6703,0.9,56.2,Moored,True,4,275.3,-78.5
779191453,2026-07-05T06:04:00Z,-64.7604,77.5012,1.6,32.8,Under Way,False,3,305.3,-93.1
222054856,2026-06-16T06:43:00Z,11.6983,11.6792,23.0,330.1,Under Way,True,10,320.2,-40.7
272653360,2026-06-17T19:55:00Z,-35.1656,50.022,24.4,319.2,Moored,True,3,221.6,-77.7
554544656,2026-11-03T00:27:00Z,38.1768,45.8649,29.3,179.7,Under Way,True,7,162.1,-54.9
553298294,2026-08-21T05:34:00Z,65.5247,46.5364,1.3,28.5,Moored,False,14,136.2,-81.5
539476072,2026-12-24T02:52:00Z,55.8419,33.3947,27.1,278.6,Moored,True,2,69.5,113.2
510828755,2026-01-02T02:05:00Z,-41.2912,126.554,17.7,126.0,Under Way,True,5,31.1,41.7
224497350,2026-05-28T21:27:00Z,-65.6506,137.7711,20.6,231.4,Under Way,False,9,107.4,8.4
347759038,2026-05-08T15:07:00Z,79.184,24.4492,10.8,84.3,Under Way,True,10,55.5,41.1
389614255,2026-09-06T10:46:00Z,-26.9008,-127.5729,26.9,355.2,Under Way,False,12,179.3,30.8
457668606,2026-09-26T12:03:00Z,84.8319,156.0132,21.1,63.7,Moored,False,0,95.3,112.4
448911983,2026-01-18T08:24:00Z,-20.8743,-15.6962,16.2,112.3,Moored,True,14,236.3,-34.6
644494022,2026-04-14T03:09:00Z,-49.3648,-19.406,1.1,290.5,Under Way,False,13,125.3,75.8
291644254,2026-01-13T17:18:00Z,-1.8651,-142.2053,24.5,271.6,Moored,True,12,125.9,76.3
630611193,2026-01-13T06:38:00Z,6.3004,-136.4155,17.6,160.7,Under Way,True,13,351.4,104.5
391430690,2026-01-18T03:03:00Z,-85.4128,85.9223,26.1,355.3,At Anchor,True,8,17.5,-17.7
643906365,2026-02-05T11:58:00Z,-67.0862,-19.5199,27.5,314.7,Moored,False,7,223.2,29.4
374237721,2026-11-03T06:27:00Z,-73.4201,85.4397,16.0,65.3,At Anchor,True,8,150.8,77.1
318975900,2026-05-12T22:15:00Z,2.9207,-15.1864,23.1,14.4,Under Way,False,4,240.3,-78.4
609473975,2026-01-01T23:48:00Z,-9.5335,62.0891,17.1,256.0,Moored,True,4,35.4,-13.0
562875712,2026-02-08T12:51:00Z,35.5606,-148.8291,10.6,181.4,Under Way,True,15,162.4,27.8
288730213,2026-08-06T05:48:00Z,30.0023,146.0056,29.6,325.7,Moored,False,3,135.1,114.9
566572399,2026-10-12T08:20:00Z,42.0596,85.3919,15.8,309.7,Moored,False,12,181.6,-5.0
779191453,2026-03-25T09:54:00Z,82.545,78.5107,23.6,118.7,Under Way,False,8,24.7,98.2
544496921,2026-09-03T22:10:00Z,26.3838,1.7666,8.8,294.2,Moored,True,12,167.0,89.5
787790467,2026-08-31T22:12:00Z,54.3992,65.1393,6.5,175.2,Under Way,False,13,320.8,-98.0
431340436,2026-10-24T05:07:00Z,20.1568,-119.5312,4.6,34.4,Moored,False,13,46.7,61.0
397348659,2026-10-01T15:09:00Z,18.484,109.4948,13.3,141.9,Moored,True,0,317.0,93.5
725306361,2026-03-19T11:38:00Z,22.4999,163.326,14.5,18.9,At Anchor,True,11,77.7,-83.4
608459693,2026-07-20T09:22:00Z,80.9516,105.5681,3.3,106.0,Moored,True,14,194.6,62.4
568118485,2026-10-24T13:12:00Z,-51.874,176.9576,22.4,342.3,Moored,True,6,357.9,-30.2
788222557,2026-02-11T14:55:00Z,8.8787,1.5695,21.4,77.3,At Anchor,False,10,124.4,-7.6
329004558,2026-10-10T04:21:00Z,-49.5108,-82.7632,15.0,87.0,Under Way,False,12,184.3,-58.1
593778451,2026-04-11T18:06:00Z,32.3879,-24.148,26.2,345.2,At Anchor,True,5,206.4,-79.3
350251451,2026-07-07T20:27:00Z,35.9911,133.37,11.2,294.0,At Anchor,False,13,351.6,-2.7
515300056,2026-09-16T17:20:00Z,84.2311,68.7125,8.8,7.3,Under Way,True,6,339.6,-13.5
647506411,2026-01-26T01:13:00Z,73.7694,-37.5127,3.0,217.3,Under Way,False,12,129.3,9.0
220627024,2026-12-12T22:02:00Z,89.5095,-74.4096,0.6,150.5,At Anchor,True,5,184.3,-99.8
777450460,2026-10-25T02:24:00Z,80.9167,-103.6719,16.2,151.9,Moored,False,10,286.5,92.9
680213971,2026-07-15T17:19:00Z,16.3906,-17.9807,24.2,271.2,Under Way,False,4,310.1,-116.2
630842944,2026-07-21T20:32:00Z,-73.0353,107.2843,6.6,192.5,At Anchor,False,9,167.4,112.2
433158282,2026-03-09T11:40:00Z,-85.7057,-127.2646,28.7,10.2,Moored,True,8,126.1,64.9
728594801,2026-11-19T03:22:00Z,-61.289,-71.6167,4.7,223.3,Moored,False,9,259.4,0.1
457668606,2026-04-10T06:00:00Z,-33.3218,5.7267,5.5,304.4,At Anchor,False,0,148.6,114.4
572005284,2026-01-03T04:07:00Z,14.1155,-170.9392,11.5,66.8,Under Way,True,15,253.7,39.7
229818721,2026-03-29T20:28:00Z,-23.0433,-164.1571,5.0,131.6,Under Way,True,12,191.4,-96.5
352571434,2026-12-30T20:32:00Z,-47.6146,-73.0549,8.4,147.8,At Anchor,True,7,25.9,-74.2
567624139,2026-01-29T21:03:00Z,-63.0721,-177.8977,26.9,19.8,Moored,True,14,211.6,-32.4
780611688,2026-08-24T19:56:00Z,64.8535,-21.5975,6.6,318.3,Moored,True,11,53.0,-91.8
295965871,2026-03-24T20:07:00Z,-48.8224,79.8303,0.9,29.4,Under Way,True,8,220.9,-58.1
267514528,2026-03-03T02:17:00Z,13.7293,-142.8527,19.5,301.4,At Anchor,True,14,80.0,23.8
571927479,2026-05-03T13:32:00Z,-55.0962,67.9337,27.6,87.9,Under Way,False,2,15.4,80.2
296114362,2026-11-15T01:01:00Z,-8.9186,157.0409,28.3,176.5,Moored,False,7,60.2,-51.7
484170624,2026-01-01T11:00:00Z,4.4104,61.1928,19.7,203.8,Under Way,False,10,103.8,-113.7
433665909,2026-10-30T14:29:00Z,82.4816,-145.5865,11.1,184.1,At Anchor,False,9,320.2,118.9
271063396,2026-09-28T02:03:00Z,-46.2051,-117.5236,28.5,357.7,Under Way,True,2,207.6,-53.6
704661953,2026-12-03T00:46:00Z,-33.0381,-27.2487,11.3,83.2,Under Way,True,5,210.3,-112.8
667865493,2026-02-09T06:45:00Z,-43.6263,105.8727,29.5,349.6,At Anchor,True,3,228.6,16.4
363951510,2026-12-05T07:32:00Z,-30.111,-16.2971,16.7,180.9,At Anchor,True,4,72.0,24.1
763973816,2026-04-18T01:32:00Z,-4.8372,-119.5049,28.8,303.1,Moored,True,11,162.7,38.8
285869970,2026-11-22T21:27:00Z,-0.0806,-114.4475,11.4,325.0,Moored,True,3,104.4,-58.4
405517314,2026-02-25T02:54:00Z,-84.7564,-15.3738,21.5,303.8,Under Way,True,6,344.3,-69.7
444890693,2026-07-14T20:40:00Z,-25.0958,56.5597,29.8,217.4,At Anchor,True,14,353.1,123.5
442995932,2026-07-24T06:56:00Z,63.535,113.6032,24.9,334.4,At Anchor,False,8,192.0,-61.6
574475615,2026-03-26T18:34:00Z,-3.0503,-25.2813,29.1,214.2,At Anchor,False,3,298.6,-88.0
610514358,2026-09-20T15:05:00Z,0.6482,3.1381,20.3,287.4,Moored,False,1,137.3,9.6
353691130,2026-09-13T12:22:00Z,-6.0414,68.1587,18.8,307.2,At Anchor,True,11,52.9,-118.3
339096327,2026-08-20T18:20:00Z,-49.7987,-34.2027,12.3,163.6,Under Way,False,11,54.0,-23.6
766133415,2026-10-27T06:15:00Z,57.7172,-71.4703,17.1,175.3,Under Way,False,2,271.8,-35.5
200698187,2026-03-15T10:33:00Z,64.994,116.3755,5.7,258.1,Moored,True,9,89.4,-101.6
792191610,2026-07-30T22:29:00Z,-37.1098,88.8742,19.6,188.4,At Anchor,False,11,226.4,84.7
384550733,2026-02-04T19:31:00Z,-23.4659,52.2253,24.6,2.5,At Anchor,False,11,155.6,-61.6
642476777,2026-12-06T04:52:00Z,4.2399,-88.1843,10.3,107.9,At Anchor,False,4,209.6,-53.6
566098838,2026-01-14T22:09:00Z,-80.692,-175.5485,22.7,317.6,Moored,True,1,341.6,61.8
548124432,2026-06-02T18:07:00Z,-23.1702,-140.297,13.0,27.5,Moored,True,0,295.0,-69.3
753345065,2026-06-22T03:59:00Z,60.4008,-47.6967,18.5,157.9,Moored,False,10,111.8,33.4
291644254,2026-08-10T11:52:00Z,-23.2567,-10.7562,22.2,37.7,Moored,True,15,75.2,-46.7
420862582,2026-07-07T00:52:00Z,-37.0737,-154.832,14.7,152.9,Moored,False,6,349.1,-35.8
601362648,2026-08-26T21:15:00Z,-62.9718,143.3678,28.0,10.3,Moored,False,11,345.1,-67.2
258954341,2026-10-11T21:48:00Z,-10.2586,-134.951,1.6,118.1,Moored,True,8,18.8,-119.4
557703737,2026-11-02T19:32:00Z,-13.0167,118.4535,9.5,104.8,Moored,False,13,0.9,-78.2
384550733,2026-05-14T05:14:00Z,-43.6393,-159.9843,27.6,45.3,Under Way,True,11,296.0,-125.7
482218335,2026-10-26T13:45:00Z,-40.9435,84.212,11.1,244.8,At Anchor,True,4,219.8,107.1
630752895,2026-10-14T09:05:00Z,-34.1922,158.5656,22.5,291.1,Moored,False,11,233.7,-78.6
536588185,2026-02-24T03:01:00Z,-58.0274,-133.1248,7.2,144.0,Under Way,True,4,5.8,-121.4
415742193,2026-08-09T20:58:00Z,51.5812,-62.7098,16.1,65.2,At Anchor,True,2,340.9,8.6
418950990,2026-10-24T21:11:00Z,-88.2368,70.0041,20.9,159.2,Moored,True,1,82.0,83.6
558380004,2026-05-23T03:40:00Z,-76.4413,21.9871,24.6,109.2,Moored,True,4,332.7,38.5
771069098,2026-12-27T19:34:00Z,73.8606,-49.7601,13.3,32.3,At Anchor,False,3,347.2,-98.0
245445168,2026-04-27T19:28:00Z,46.0135,41.7655,8.7,172.1,Under Way,True,0,325.9,30.7
796664560,2026-09-06T10:30:00Z,52.2412,-67.5146,5.2,39.5,Under Way,True,6,156.7,66.3
718413378,2026-02-06T01:01:00Z,-43.1558,-20.4125,10.5,179.2,At Anchor,True,13,335.7,91.0
393784956,2026-05-28T02:49:00Z,0.9628,-161.3686,16.4,275.0,Under Way,False,14,243.2,6.0
660326323,2026-06-26T20:40:00Z,72.467,-101.9355,28.9,319.4,At Anchor,False,1,87.5,53.4
236799075,2026-09-12T14:17:00Z,-41.4881,174.6325,6.2,208.2,Moored,True,10,82.9,-65.1
368365433,2026-11-02T15:35:00Z,6.0062,44.002,1.2,161.9,Moored,True,2,186.3,-16.1
414040537,2026-09-12T08:53:00Z,36.55,-78.6223,18.5,289.3,Under Way,True,4,207.3,-115.1
694118682,2026-11-26T19:17:00Z,-29.0813,-88.4989,22.4,124.9,Under Way,True,7,45.4,27.2
652949635,2026-03-12T12:45:00Z,40.1812,74.8688,24.8,273.3,At Anchor,False,4,37.1,6.3
377899981,2026-07-31T04:03:00Z,58.9253,26.7025,17.2,89.6,Moored,False,3,244.9,-40.3
328293597,2026-05-24T01:38:00Z,-25.5891,81.2393,12.1,72.9,At Anchor,True,6,236.7,2.9
283205861,2026-10-10T04:18:00Z,-80.2911,-138.2544,9.2,54.4,Moored,True,13,17.1,94.9
729801011,2026-05-16T17:14:00Z,86.2814,14.4399,12.2,61.4,At Anchor,True,15,22.6,-33.8
394645869,2026-06-18T09:43:00Z,5.5005,-128.0033,1.9,61.9,Moored,False,1,110.4,-65.5
659731996,2026-08-26T16:47:00Z,-39.798,-89.1874,22.2,187.3,Under Way,False,6,261.4,20.2
679220360,2026-12-14T05:33:00Z,-19.0808,41.3597,15.6,19.3,At Anchor,False,7,355.6,11.6
678673276,2026-01-05T09:53:00Z,65.4134,58.6453,5.5,16.1,Moored,True,1,238.4,-23.8
339096327,2026-09-18T00:22:00Z,-27.8267,158.0102,7.8,160.2,Under Way,False,5,38.7,67.8
764633816,2026-09-04T11:49:00Z,63.4653,167.3212,25.2,123.9,Moored,True,0,214.7,28.3
236409764,2026-01-20T05:15:00Z,-32.067,73.0457,4.0,278.1,At Anchor,True,3,233.0,-122.8
372177283,2026-09-17T18:46:00Z,47.6261,41.7261,27.9,235.2,Under Way,True,1,301.5,98.3
660008982,2026-10-02T23:02:00Z,-70.3052,12.6628,15.8,191.2,Under Way,True,0,246.1,106.1
567867003,2026-12-13T05:00:00Z,72.8223,-150.9594,24.6,359.5,At Anchor,True,2,237.5,-66.1
570937640,2026-08-20T12:58:00Z,-13.6374,-156.3276,16.9,217.4,Moored,True,8,30.3,0.5
205804175,2026-03-10T05:20:00Z,19.4227,137.4623,25.7,344.8,At Anchor,True,8,15.9,-117.6
755940023,2026-11-29T13:43:00Z,-0.3519,74.0779,19.8,184.5,Under Way,False,6,163.0,-43.5
315782943,2026-02-10T08:57:00Z,-46.6971,29.2026,9.9,307.5,At Anchor,False,11,42.7,-123.0
466000944,2026-10-04T20:51:00Z,-42.8004,31.7375,3.4,108.5,Under Way,False,6,238.5,104.0
792478979,2026-04-17T04:17:00Z,10.8811,-146.1026,23.8,93.7,Under Way,False,7,169.7,-108.6
568947254,2026-07-03T15:04:00Z,-23.0898,-173.9278,15.3,32.5,Under Way,True,10,345.1,22.3
764353680,2026-03-21T07:43:00Z,88.1498,-154.0198,0.6,198.5,Moored,True,1,148.6,-23.6
274897537,2026-06-09T14:13:00Z,83.7432,12.4798,8.2,87.6,Under Way,True,9,50.5,18.9
722908274,2026-03-13T06:18:00Z,-27.5088,158.189,20.3,287.8,Moored,True,8,12.7,-14.9
778281235,2026-08-26T22:47:00Z,-13.4403,-16.1152,4.2,218.8,Moored,False,14,102.5,-35.8
660103569,2026-01-26T11:27:00Z,-81.2314,-29.0575,23.8,352.8,At Anchor,True,3,353.5,109.3
744844875,2026-05-20T15:29:00Z,-42.7875,35.0109,22.5,101.4,At Anchor,False,9,58.6,-13.9
630842944,2026-03-08T02:51:00Z,51.9468,-41.5046,10.6,211.0,At Anchor,True,1,87.4,-78.3
499938651,2026-04-04T15:32:00Z,-82.8737,75.5342,15.3,87.8,Under Way,False,5,120.1,50.8
607651473,2026-09-18T01:47:00Z,-32.6744,-13.0707,17.2,320.8,Under Way,False,4,169.7,124.4
491037315,2026-12-16T14:21:00Z,29.2293,-100.2502,7.5,343.1,Moored,False,2,57.0,118.9
665395794,2026-09-22T11:58:00Z,-26.2442,115.2877,20.5,320.7,At Anchor,False,4,307.5,26.3
763973816,2026-03-26T01:11:00Z,-33.6634,-149.9186,29.6,128.5,At Anchor,False,1,64.9,119.1
630611193,2026-09-05T14:30:00Z,-77.029,171.2158,19.8,357.7,Under Way,False,13,95.7,36.7
272481430,2026-02-23T09:10:00Z,-45.9194,-167.234,0.7,41.1,Under Way,False,15,14.6,-30.6
718413378,2026-12-21T22:45:00Z,30.2809,-82.8536,29.8,78.7,At Anchor,False,8,3.0,-49.3
660140090,2026-01-16T03:49:00Z,-47.0956,-112.5249,20.5,195.0,Moored,False,6,161.4,-121.6
391430690,2026-01-21T15:36:00Z,74.3827,-23.0531,5.8,163.9,At Anchor,True,14,142.3,21.4
559968652,2026-03-26T11:25:00Z,-8.4533,71.6393,24.2,343.0,Moored,False,1,257.5,-56.0
607651473,2026-07-29T00:19:00Z,-10.8688,98.6857,13.1,333.3,Under Way,True,7,69.5,-107.1
512009169,2026-04-08T03:01:00Z,-45.5819,-11.1281,17.3,119.8,Moored,False,2,36.1,107.6
722908274,2026-04-13T18:04:00Z,-24.9362,-52.1341,20.7,183.9,At Anchor,False,9,118.2,118.9
289890030,2026-08-10T01:11:00Z,45.346,96.7085,23.5,253.4,Under Way,True,6,30.3,-26.1
269833961,2026-04-21T16:35:00Z,-46.6638,58.8479,27.4,288.4,Moored,False,3,140.2,120.7
287792665,2026-05-28T11:32:00Z,63.3305,-78.6867,26.4,206.3,Moored,True,10,70.4,13.4
424210268,2026-12-11T23:02:00Z,-73.4581,-27.9956,19.7,260.9,Under Way,False,5,38.8,93.6
522451298,2026-09-11T02:16:00Z,23.6673,-127.0378,19.9,183.8,At Anchor,True,4,74.7,64.4
639076915,2026-01-27T01:49:00Z,53.4917,9.6808,2.3,341.7,Moored,False,0,40.2,109.6
403275944,2026-04-07T02:27:00Z,22.0259,-33.412,10.3,87.8,Under Way,False,12,293.1,-90.4
321784058,2026-12-14T12:17:00Z,-19.3336,-162.4613,28.0,311.4,Under Way,True,10,247.0,-99.1
668956359,2026-09-25T20:28:00Z,-16.776,-2.6466,4.2,325.5,Moored,True,11,42.5,102.7
237361564,2026-04-01T13:38:00Z,57.9011,121.3279,24.8,119.1,At Anchor,True,3,289.2,27.5
727417459,2026-02-06T21:57:00Z,84.8045,5.5737,24.2,168.6,Moored,True,4,165.4,-7.0
206220320,2026-01-11T08:57:00Z,-35.6884,66.3143,0.4,359.1,Under Way,True,5,323.3,-38.0
683276186,2026-02-08T05:34:00Z,58.2466,-66.7985,7.2,211.3,Moored,False,13,280.6,87.3
433665909,2026-07-18T08:41:00Z,62.566,136.6274,12.6,293.3,Moored,True,10,183.3,29.6
583562034,2026-09-08T03:59:00Z,74.2467,106.3263,26.0,49.8,Moored,False,9,220.6,58.3
263371036,2026-01-29T23:27:00Z,-66.0374,-77.1264,2.5,147.5,Under Way,False,8,252.4,29.6
512009169,2026-05-09T10:54:00Z,-89.5769,15.2767,3.9,200.6,Moored,True,6,127.5,5.2
752014060,2026-03-05T03:52:00Z,-41.2476,30.656,3.9,329.8,Moored,True,14,174.0,111.5
660103569,2026-11-13T10:47:00Z,70.3973,-2.9308,28.6,64.0,At Anchor,True,6,2.6,-32.9
749434747,2026-06-15T07:58:00Z,-79.9373,51.2993,13.9,55.3,Under Way,True,15,132.7,102.0
249974230,2026-01-31T18:47:00Z,-0.66,158.878,21.1,281.0,Moored,True,0,260.5,-59.3
735932992,2026-12-30T21:24:00Z,-67.7926,-83.9593,5.1,104.7,Under Way,True,12,307.4,-11.3
377992909,2026-12-06T13:06:00Z,35.3602,156.7401,2.0,114.2,Under Way,True,9,252.2,45.0
212186950,2026-02-07T05:46:00Z,62.1438,-126.3261,10.9,153.5,Under Way,True,12,181.8,91.2
264651594,2026-05-11T13:37:00Z,79.3269,167.0976,25.7,224.2,Under Way,False,5,43.7,-66.8
792191610,2026-09-18T11:05:00Z,55.3194,41.9871,13.7,61.3,At Anchor,False,0,302.4,50.4
206352442,2026-03-23T00:29:00Z,42.124,-19.9026,19.8,324.0,At Anchor,False,8,260.6,42.5
382714823,2026-07-18T21:23:00Z,11.4548,116.3397,23.2,74.2,Under Way,True,15,102.4,64.8
798437882,2026-01-05T18:25:00Z,51.84,26.1818,2.5,290.2,Moored,True,5,265.1,-24.6
243740029,2026-01-12T05:27:00Z,0.6311,26.9644,18.4,227.6,Moored,True,1,22.9,29.4
342815822,2026-12-05T01:55:00Z,-20.1927,-159.3433,6.8,90.8,At Anchor,True,11,352.6,57.5
269833961,2026-06-22T06:44:00Z,-27.0136,161.8935,25.1,151.8,At Anchor,True,11,179.5,122.5
583912546,2026-12-20T01:01:00Z,46.886,-103.1736,13.5,136.5,Moored,True,6,49.1,-1.1
796671313,2026-07-24T00:50:00Z,-89.6974,-160.6976,18.5,242.7,Moored,True,13,101.9,-9.1
296114362,2026-01-03T14:01:00Z,-45.1793,-92.8904,19.2,259.2,Moored,False,13,250.3,-45.8
260273820,2026-11-12T00:18:00Z,-59.1836,12.6494,20.7,350.3,Under Way,False,4,78.7,-29.3
375047621,2026-08-11T23:45:00Z,-84.166,-15.8023,5.2,17.0,Under Way,False,6,269.3,-22.4
611865374,2026-09-11T23:34:00Z,-75.4604,155.7528,4.4,72.5,Moored,True,0,45.5,-71.9
412547846,2026-05-02T11:14:00Z,82.0288,167.6585,5.8,301.0,Under Way,True,13,206.9,-48.1
429489274,2026-08-04T12:14:00Z,54.6776,108.4052,18.3,242.8,Moored,True,7,125.3,71.7
767793733,2026-03-04T16:48:00Z,-20.9289,-121.397,7.1,358.7,Moored,True,0,218.4,95.3
720519326,2026-02-17T09:14:00Z,-44.99,-83.7532,0.8,213.0,Under Way,False,14,280.2,-12.6
674904608,2026-02-16T11:54:00Z,-0.1416,-31.033,18.2,116.5,At Anchor,True,4,319.6,68.7
211617904,2026-10-29T20:31:00Z,-58.9443,10.9044,5.5,161.3,Under Way,False,7,271.1,-59.7
507796518,2026-03-24T17:18:00Z,83.8156,-31.3885,6.7,171.1,Under Way,False,4,291.4,51.4
669664879,2026-12-12T08:28:00Z,7.0945,-14.5598,0.5,204.7,At Anchor,True,10,50.4,-25.9
750400300,2026-03-03T17:25:00Z,17.6196,76.7359,12.5,89.1,Under Way,True,4,350.2,109.4
780543548,2026-03-20T05:30:00Z,-35.9697,-17.1117,15.4,33.4,At Anchor,False,0,257.5,96.1
580586117,2026-08-25T18:28:00Z,-33.3008,150.0432,7.2,238.0,Under Way,True,3,358.1,89.4
354615733,2026-07-18T14:38:00Z,28.4306,26.742,17.9,83.6,Under Way,False,8,83.6,-95.3
591498401,2026-05-30T11:06:00Z,-1.5344,41.6406,8.4,265.6,At Anchor,True,12,311.5,-37.5
379393743,2026-02-11T07:00:00Z,2.4753,-127.3881,13.0,159.6,Under Way,False,2,203.4,-67.2
631257671,2026-11-22T00:54:00Z,10.4923,30.4862,7.3,309.6,At Anchor,False,3,166.4,90.8
591277434,2026-08-22T07:31:00Z,-18.4438,-74.1543,11.4,24.2,Under Way,False,12,40.6,-111.7
383308981,2026-12-23T15:27:00Z,79.8284,-48.1124,25.0,132.2,Moored,False,7,256.1,92.7
591313077,2026-09-29T20:23:00Z,14.6423,-99.3351,12.1,341.8,At Anchor,False,6,175.8,-59.6
707000071,2026-06-18T19:12:00Z,-81.673,-96.579,23.0,94.4,Moored,True,4,251.7,117.3
643906365,2026-02-25T05:57:00Z,-34.1754,15.6154,2.1,164.6,At Anchor,True,9,88.6,67.1
792191610,2026-05-22T17:41:00Z,-25.8132,-100.7809,1.4,100.2,Under Way,True,9,16.3,-9.9
796002514,2026-03-02T10:16:00Z,-73.0404,-129.5396,8.9,237.5,At Anchor,True,2,269.6,-73.1
