mmsi,mean_frequency,std_frequency,mean_bandwidth,mean_power,mean_signal_strength,mean_noise_level,mean_snr,mean_lat,mean_lon,nb_signatures,name,flag,type,mean_cfo_hz
515571477,162.024962,3.775e-05,24.78,12.5,-72.7,-126.0,53.4,-24.08362,30.43206,5,NAVIRE-1477,Malta,Tanker,-37.8
516479771,162.025191,0.00019106,24.8,12.5,-73.1,-126.0,52.9,19.086,46.73333333333333,3,NAVIRE-9771,France,Bulk Carrier,191.1
517049090,161.975206,0.00020644,24.48,12.5,-73.5,-126.0,52.5,-24.4022,49.599075,4,NAVIRE-9090,Liberia,General Cargo,206.4
517405518,161.974915,8.5e-05,24.8,12.5,-71.7,-126.0,54.3,-3.4561500000000023,-23.512790000000003,10,NAVIRE-5518,Malta,Passenger Ship,-85.0
518636217,162.025041,4.053e-05,25.19,12.5,-72.3,-126.0,53.7,-4.796149999999997,-92.0376,2,NAVIRE-6217,Denmark,Container Ship,40.5
518745437,162.025093,9.313e-05,24.68,12.5,-72.3,-126.0,53.7,-3.1679999999999993,86.48010000000001,2,NAVIRE-5437,China,Passenger Ship,93.1
519121293,162.024978,2.207e-05,24.72,12.5,-71.6,-126.0,54.4,-9.29922,8.600940000000003,5,NAVIRE-1293,Liberia,General Cargo,-22.1
520054675,162.025077,7.685e-05,24.98,12.5,-73.0,-126.0,53.1,9.140825,3.478674999999999,4,NAVIRE-4675,Singapore,Container Ship,76.9
520255194,161.974982,1.818e-05,24.92,12.5,-72.4,-126.0,53.7,-21.5493,16.41955,2,NAVIRE-5194,Singapore,Container Ship,-18.2
520578344,161.974957,4.325e-05,25.17,12.5,-72.8,-126.0,53.2,-1.6904000000000003,39.03483333333333,3,NAVIRE-8344,Bahamas,Passenger Ship,-43.2
520580257,162.024983,1.697e-05,25.24,12.5,-72.9,-126.0,53.2,-25.0165,-75.7553,4,NAVIRE-0257,France,Passenger Ship,-17.0
522395156,161.97504,4.024e-05,24.84,2.0,-80.1,-126.0,45.9,-54.0607,-68.07225,2,NAVIRE-5156,USA,Fishing Vessel,40.2
522604490,161.974939,6.074e-05,24.96,12.5,-73.1,-126.0,53.0,18.651614285714288,-90.48662857142858,7,NAVIRE-4490,USA,Passenger Ship,-60.7
524295608,161.974977,2.342e-05,24.87,12.5,-73.0,-126.0,53.0,-43.413574999999994,-48.7082,4,NAVIRE-5608,Panama,Bulk Carrier,-23.4
525093906,161.974871,0.00012917,24.66,12.5,-72.8,-126.0,53.2,21.254657142857145,21.55401428571429,7,NAVIRE-3906,USA,Passenger Ship,-129.2
525197879,162.025022,2.163e-05,24.92,12.5,-72.2,-126.0,53.9,-6.749414285714286,-35.56234285714286,7,NAVIRE-7879,Liberia,Tanker,21.6
525724682,161.975045,4.487e-05,24.86,12.5,-73.7,-126.0,52.4,12.323433333333336,-8.342133333333335,3,NAVIRE-4682,USA,Bulk Carrier,44.9
525862714,161.975192,0.00019165,25.37,12.5,-72.5,-126.0,53.5,-15.7405,-13.2314,2,NAVIRE-2714,Panama,Bulk Carrier,191.7
527862060,161.974955,4.511e-05,25.03,12.5,-73.0,-126.0,53.0,9.332283333333336,-47.52043333333333,6,NAVIRE-2060,Marshall Islands,General Cargo,-45.1
528269609,162.025222,0.00022163,25.0,2.0,-81.5,-126.0,44.5,28.139900000000004,35.8724,4,NAVIRE-9609,China,Fishing Vessel,221.6
529075482,161.975059,5.909e-05,25.56,12.5,-71.2,-126.0,54.8,29.957759999999997,-40.99486,5,NAVIRE-5482,Marshall Islands,Container Ship,59.1
529630684,161.97494,5.955e-05,25.44,12.5,-72.3,-126.0,53.7,-35.316399999999994,105.05496666666666,3,NAVIRE-0684,Denmark,Tanker,-59.5
530158148,161.975188,0.00018826,24.92,12.5,-71.3,-126.0,54.7,-38.30865,42.5353,2,NAVIRE-8148,Denmark,General Cargo,188.3
531169485,162.024811,0.00018856,24.87,12.5,-72.3,-126.0,53.7,-29.547749999999997,9.79503333333333,6,NAVIRE-9485,Liberia,General Cargo,-188.6
531282226,161.975097,9.704e-05,25.12,12.5,-72.7,-126.0,53.3,0.965175000000002,18.932875000000003,8,NAVIRE-2226,Singapore,Container Ship,97.0
535166257,162.024896,0.00010423,25.27,12.5,-73.1,-126.0,52.9,46.34072,11.24008,5,NAVIRE-6257,Singapore,Container Ship,-104.2
535376810,161.975204,0.00020423,24.75,12.5,-72.6,-126.0,53.4,-26.801366666666667,4.826933333333329,3,NAVIRE-6810,USA,Tanker,204.2
535652730,161.975023,2.253e-05,25.18,12.5,-73.7,-126.0,52.3,-7.353525,9.808825,4,NAVIRE-2730,Malta,Bulk Carrier,22.5
536588185,162.025045,4.51e-05,24.79,12.5,-73.0,-126.0,53.0,-15.97778,-10.689750000000004,10,NAVIRE-8185,USA,General Cargo,45.1
537006791,162.024921,7.86e-05,24.63,12.5,-73.6,-126.0,52.5,14.56144,31.192640000000004,5,NAVIRE-6791,Denmark,Passenger Ship,-78.6
537057172,161.974956,4.384e-05,24.98,12.5,-71.4,-126.0,54.7,2.7677571428571435,26.382785714285713,7,NAVIRE-7172,China,Passenger Ship,-43.8
537549824,161.97518,0.00018023,24.73,12.5,-72.6,-126.0,53.5,-3.946820000000001,-26.130740000000003,5,NAVIRE-9824,Malta,General Cargo,180.2
538393289,162.024987,1.322e-05,25.31,12.5,-72.0,-126.0,54.0,8.986699999999999,-32.998325,4,NAVIRE-3289,Malta,Bulk Carrier,-13.2
538642695,162.025025,2.537e-05,24.57,12.5,-73.5,-126.0,52.5,37.08156666666667,-6.804166666666674,3,NAVIRE-2695,Singapore,Passenger Ship,25.4
539476072,161.974897,0.00010312,24.83,12.5,-73.5,-126.0,52.5,12.752875000000005,15.381125,4,NAVIRE-6072,Panama,Tanker,-103.1
539864913,162.025012,1.164e-05,25.13,12.5,-71.3,-126.0,54.7,-2.291450000000001,-54.85911666666667,6,NAVIRE-4913,China,General Cargo,11.6
541119258,161.975021,2.141e-05,24.98,12.5,-73.0,-126.0,53.0,40.15878333333333,61.103849999999994,6,NAVIRE-9258,Liberia,Tanker,21.4
543045682,161.975014,1.371e-05,25.33,12.5,-73.4,-126.0,52.6,-17.9926,140.38004999999998,2,NAVIRE-5682,USA,Tanker,13.7
543131057,162.025144,0.00014379,25.25,12.5,-72.8,-126.0,53.2,-22.95525,-15.333225000000002,4,NAVIRE-1057,Malta,Container Ship,143.8
543784647,162.024983,1.7e-05,25.07,12.5,-72.2,-126.0,53.8,-1.609975000000002,47.149125000000005,4,NAVIRE-4647,Malta,Container Ship,-17.0
544068709,162.025049,4.901e-05,25.08,12.5,-73.5,-126.0,52.5,2.0037399999999974,39.3769,5,NAVIRE-8709,Marshall Islands,Container Ship,49.0
544496921,162.024868,0.00013213,25.16,12.5,-71.9,-126.0,54.1,5.562785714285717,-24.06547142857143,7,NAVIRE-6921,Denmark,Tanker,-132.1
544913102,161.97502,2.032e-05,24.92,12.5,-71.8,-126.0,54.2,57.9515,-46.5001,3,NAVIRE-3102,Malta,Tanker,20.3
545033469,162.024964,3.587e-05,24.82,12.5,-72.6,-126.0,53.5,6.478533333333334,12.996599999999995,3,NAVIRE-3469,Singapore,Bulk Carrier,-35.9
545105896,161.975022,2.154e-05,25.09,12.5,-72.5,-126.0,53.5,60.5147,-83.5274,1,NAVIRE-5896,Bahamas,Container Ship,21.5
545386868,161.974829,0.00017149,25.15,12.5,-72.2,-126.0,53.8,-12.363633333333333,-130.74426666666668,3,NAVIRE-6868,Denmark,General Cargo,-171.5
548068452,161.975006,5.96e-06,25.21,12.5,-73.5,-126.0,52.5,-42.7532,62.3755,2,NAVIRE-8452,Marshall Islands,Bulk Carrier,6.0
548124432,161.974813,0.00018704,25.13,12.5,-73.5,-126.0,52.6,-31.6772,33.91175,4,NAVIRE-4432,China,Bulk Carrier,-187.0
548384565,162.024815,0.00018458,24.89,12.5,-71.5,-126.0,54.5,5.891228571428572,-44.50572857142857,7,NAVIRE-4565,Panama,Tanker,-184.6
548536338,161.974992,8.4e-06,24.99,12.5,-73.2,-126.0,52.9,14.6625375,16.31845,8,NAVIRE-6338,Panama,General Cargo,-8.4
548806116,161.97486,0.00014042,24.78,12.5,-72.5,-126.0,53.6,77.91486666666667,83.15986666666667,3,NAVIRE-6116,China,General Cargo,-140.4
548985726,161.97487,0.00013018,24.99,2.0,-80.4,-126.0,45.6,9.405200000000002,-4.4487600000000045,5,NAVIRE-5726,Bahamas,Fishing Vessel,-130.2
549787961,162.024889,0.00011137,24.83,12.5,-72.2,-126.0,53.8,-17.129,40.20248333333333,6,NAVIRE-7961,China,General Cargo,-111.4
551710952,161.975009,9.14e-06,25.06,12.5,-72.7,-126.0,53.4,-40.7665,-52.43504,5,NAVIRE-0952,China,Tanker,9.1
552519459,162.024964,3.643e-05,25.25,12.5,-72.5,-126.0,53.6,-10.26311111111111,-70.74035555555555,9,NAVIRE-9459,Malta,General Cargo,-36.4
553298294,161.975072,7.249e-05,24.98,2.0,-80.7,-126.0,45.3,17.087,-24.5997,5,NAVIRE-8294,Malta,Fishing Vessel,72.5
554310783,162.025039,3.945e-05,25.55,12.5,-71.3,-126.0,54.7,24.765428571428572,11.057085714285716,7,NAVIRE-0783,Liberia,Container Ship,39.4
554544656,161.975206,0.00020607,24.89,12.5,-72.7,-126.0,53.3,4.745475000000001,-71.4532,4,NAVIRE-4656,Liberia,General Cargo,206.1
556310104,161.975103,0.00010295,25.22,12.5,-71.3,-126.0,54.7,-27.185725,29.647550000000003,4,NAVIRE-0104,Marshall Islands,Passenger Ship,103.0
556460612,161.974929,7.081e-05,24.6,12.5,-73.6,-126.0,52.4,13.6078,-44.39882,5,NAVIRE-0612,China,Bulk Carrier,-70.8
556615041,162.025041,4.098e-05,24.75,2.0,-81.3,-126.0,44.7,20.3313,-19.4566,2,NAVIRE-5041,Panama,Fishing Vessel,41.0
556636357,162.024881,0.0001188,25.28,12.5,-72.4,-126.0,53.6,-0.839499999999998,43.731100000000005,3,NAVIRE-6357,China,Passenger Ship,-118.8
557579724,161.974765,0.0002348,24.75,12.5,-73.1,-126.0,52.9,-1.3888666666666676,-14.320666666666662,3,NAVIRE-9724,France,General Cargo,-234.8
557703737,162.024967,3.342e-05,25.66,12.5,-72.8,-126.0,53.2,4.50156,71.1205,5,NAVIRE-3737,Marshall Islands,General Cargo,-33.4
558380004,161.974789,0.00021064,24.86,2.0,-80.5,-126.0,45.6,21.580350000000003,-9.08319999999999,2,NAVIRE-0004,Singapore,Fishing Vessel,-210.6
558449339,162.025104,0.00010369,24.7,2.0,-80.5,-126.0,45.6,-9.999660000000002,-26.98365,10,NAVIRE-9339,Panama,Fishing Vessel,103.7
559795298,161.975113,0.00011339,24.9,12.5,-72.6,-126.0,53.4,-17.633325,-96.9659,4,NAVIRE-5298,Panama,General Cargo,113.4
559968652,161.974899,0.00010116,25.14,12.5,-71.5,-126.0,54.5,4.3001000000000005,-56.0243,5,NAVIRE-8652,Panama,Tanker,-101.2
560033049,162.025071,7.121e-05,25.45,12.5,-72.1,-126.0,54.0,-0.5488333333333356,25.86426666666667,3,NAVIRE-3049,China,Passenger Ship,71.2
561690462,161.974891,0.00010924,25.07,12.5,-72.6,-126.0,53.4,34.67784,25.813,5,NAVIRE-0462,Panama,Bulk Carrier,-109.2
562875712,161.974838,0.00016206,24.41,12.5,-73.0,-126.0,53.0,58.5007,145.9872,1,NAVIRE-5712,France,Tanker,-162.1
563249678,161.974879,0.00012132,25.19,12.5,-73.5,-126.0,52.5,3.279999999999999,14.843642857142855,7,NAVIRE-9678,USA,Tanker,-121.3
563404199,162.025115,0.00011528,24.8,12.5,-73.6,-126.0,52.4,-12.939700000000002,76.39535000000001,2,NAVIRE-4199,Denmark,Bulk Carrier,115.3
563497602,161.974919,8.117e-05,25.39,12.5,-73.5,-126.0,52.5,-62.927499999999995,16.3045,2,NAVIRE-7602,Liberia,Passenger Ship,-81.2
564065072,161.974944,5.591e-05,25.41,12.5,-71.8,-126.0,54.2,1.9278399999999976,17.40064,10,NAVIRE-5072,Liberia,Container Ship,-55.9
565056189,162.024978,2.232e-05,25.15,12.5,-73.8,-126.0,52.2,13.721966666666669,-3.094366666666666,6,NAVIRE-6189,France,Passenger Ship,-22.3
565842368,161.97498,2.027e-05,24.95,12.5,-73.6,-126.0,52.4,53.7787,-99.041175,4,NAVIRE-2368,China,Bulk Carrier,-20.3
566098838,161.974933,6.736e-05,25.11,12.5,-71.6,-126.0,54.4,-4.7829500000000005,39.32581666666667,6,NAVIRE-8838,China,Bulk Carrier,-67.4
566572399,162.025293,0.00029291,24.83,12.5,-73.6,-126.0,52.4,28.116733333333332,-31.95208333333333,6,NAVIRE-2399,Panama,Container Ship,292.9
566835528,161.975048,4.814e-05,24.5,12.5,-73.2,-126.0,52.8,7.109466666666665,-15.619283333333334,6,NAVIRE-5528,Malta,Tanker,48.1
567624139,162.024946,5.446e-05,25.3,2.0,-80.6,-126.0,45.4,45.8346375,-56.14415,8,NAVIRE-4139,Malta,Fishing Vessel,-54.5
567867003,162.025121,0.00012068,24.77,12.5,-73.1,-126.0,52.9,19.9983,67.40578571428571,7,NAVIRE-7003,USA,Container Ship,120.7
568118485,162.025181,0.00018133,25.19,2.0,-79.8,-126.0,46.3,-2.8615777777777773,53.69231111111111,9,NAVIRE-8485,Panama,Fishing Vessel,181.3
568947254,161.975132,0.00013213,25.11,2.0,-79.2,-126.0,46.9,-11.967533333333334,-40.32646666666667,3,NAVIRE-7254,Bahamas,Fishing Vessel,132.1
570192084,161.975067,6.678e-05,25.11,2.0,-80.8,-126.0,45.2,-15.230100000000002,-18.301979999999997,5,NAVIRE-2084,Malta,Fishing Vessel,66.8
570320500,161.974982,1.82e-05,24.98,12.5,-71.7,-126.0,54.4,-21.77626,-5.27482,5,NAVIRE-0500,France,General Cargo,-18.2
570452367,162.024861,0.00013885,25.3,2.0,-81.7,-126.0,44.3,31.39606,11.84916,5,NAVIRE-2367,Malta,Fishing Vessel,-138.9
570495346,161.974871,0.00012912,25.26,12.5,-72.5,-126.0,53.5,55.6051,-106.26325,2,NAVIRE-5346,Panama,Bulk Carrier,-129.1
570937640,161.975257,0.00025654,24.7,12.5,-72.1,-126.0,53.9,10.9857,-104.70665,2,NAVIRE-7640,France,General Cargo,256.5
571342118,161.975065,6.489e-05,24.72,12.5,-71.6,-126.0,54.5,-26.287275,-16.7237375,8,NAVIRE-2118,USA,Tanker,64.9
571770455,162.025041,4.118e-05,24.88,12.5,-71.9,-126.0,54.1,19.578366666666668,3.338766666666667,3,NAVIRE-0455,Panama,Passenger Ship,41.2
571927479,162.02506,6.009e-05,25.12,12.5,-71.5,-126.0,54.6,-1.0404333333333329,-24.649183333333337,6,NAVIRE-7479,Malta,Passenger Ship,60.1
572005284,161.975029,2.857e-05,25.33,2.0,-79.9,-126.0,46.2,-4.155133333333332,45.68461666666667,6,NAVIRE-5284,Malta,Fishing Vessel,28.6
572199062,161.975052,5.249e-05,25.08,2.0,-81.6,-126.0,44.4,3.90478,-12.542159999999996,5,NAVIRE-9062,Malta,Fishing Vessel,52.5
572400748,161.974921,7.883e-05,25.31,12.5,-72.8,-126.0,53.2,45.968,73.5723,2,NAVIRE-0748,Bahamas,Container Ship,-78.8
573145682,161.975002,1.71e-06,24.4,12.5,-72.2,-126.0,53.8,32.429625,-24.016875,4,NAVIRE-5682,Marshall Islands,Passenger Ship,1.7
573332179,162.024949,5.101e-05,25.07,12.5,-72.7,-126.0,53.3,-51.655550000000005,-39.6864,2,NAVIRE-2179,Malta,Container Ship,-51.0
574475615,162.024947,5.276e-05,24.91,12.5,-71.8,-126.0,54.2,28.08757142857143,-82.55865714285714,7,NAVIRE-5615,Bahamas,Bulk Carrier,-52.8
575896922,161.975015,1.46e-05,25.34,12.5,-72.1,-126.0,54.0,6.3138571428571435,-36.14371428571428,7,NAVIRE-6922,Malta,Bulk Carrier,14.6
576154640,161.974948,5.2e-05,25.14,12.5,-72.3,-126.0,53.7,-7.872579999999997,-80.61836,5,NAVIRE-4640,Singapore,Container Ship,-52.0
577242803,162.025053,5.332e-05,24.54,12.5,-72.3,-126.0,53.7,11.467059999999998,-84.37465999999999,5,NAVIRE-2803,China,Bulk Carrier,53.3
578585585,162.02518,0.00017951,25.35,2.0,-81.4,-126.0,44.6,27.2498,-26.607799999999997,4,NAVIRE-5585,Bahamas,Fishing Vessel,179.5
579409855,162.025079,7.889e-05,25.2,2.0,-81.0,-126.0,45.0,-19.067524999999996,104.904925,4,NAVIRE-9855,Panama,Fishing Vessel,78.9
580046531,162.025096,9.599e-05,25.34,12.5,-73.7,-126.0,52.3,-12.197033333333332,-95.08126666666668,6,NAVIRE-6531,Marshall Islands,Container Ship,96.0
580125089,162.025078,7.835e-05,25.31,12.5,-73.3,-126.0,52.7,-13.993149999999996,-9.2216,4,NAVIRE-5089,France,Tanker,78.4
580232268,161.974898,0.00010178,24.66,12.5,-73.7,-126.0,52.3,7.247166666666666,46.01606666666667,3,NAVIRE-2268,Denmark,Bulk Carrier,-101.8
580586117,162.024823,0.00017714,24.78,12.5,-72.5,-126.0,53.5,-10.153775,10.5321,4,NAVIRE-6117,Singapore,Bulk Carrier,-177.1
580720286,161.974919,8.093e-05,24.9,12.5,-72.2,-126.0,53.8,56.28375,-22.14825,2,NAVIRE-0286,Panama,General Cargo,-80.9
581386673,162.024824,0.00017566,25.05,12.5,-72.3,-126.0,53.7,2.016433333333334,-11.261566666666669,3,NAVIRE-6673,Panama,Bulk Carrier,-175.7
583562034,161.975071,7.148e-05,25.26,12.5,-73.8,-126.0,52.2,-13.725328571428568,28.87531428571429,7,NAVIRE-2034,Malta,Bulk Carrier,71.5
583773375,162.02499,9.52e-06,24.84,12.5,-72.8,-126.0,53.2,31.5339,-43.692366666666665,3,NAVIRE-3375,Marshall Islands,Bulk Carrier,-9.5
583912546,161.974998,2.46e-06,24.78,2.0,-80.2,-126.0,45.8,3.243449999999999,17.606166666666667,6,NAVIRE-2546,Liberia,Fishing Vessel,-2.5
584940566,161.974791,0.00020887,25.15,12.5,-71.7,-126.0,54.3,-33.78923999999999,-23.84948,5,NAVIRE-0566,Denmark,General Cargo,-208.9
585113614,161.974785,0.00021489,24.78,12.5,-73.3,-126.0,52.7,30.133766666666663,-30.66853333333333,6,NAVIRE-3614,Malta,General Cargo,-214.9
585807313,162.024929,7.119e-05,24.8,2.0,-80.4,-126.0,45.7,-9.6395,-28.38506666666667,6,NAVIRE-7313,China,Fishing Vessel,-71.2
586349749,162.024925,7.523e-05,25.03,12.5,-72.7,-126.0,53.4,13.3849,73.502325,4,NAVIRE-9749,Panama,General Cargo,-75.2
587194626,161.974947,5.346e-05,25.24,2.0,-81.3,-126.0,44.7,-1.915466666666667,-157.63223333333335,3,NAVIRE-4626,Liberia,Fishing Vessel,-53.5
587285928,161.97516,0.00015975,25.07,12.5,-71.7,-126.0,54.3,2.04715,34.44448333333333,6,NAVIRE-5928,Panama,Bulk Carrier,159.7
588758491,162.024973,2.666e-05,24.91,2.0,-81.4,-126.0,44.6,-20.602771428571423,-11.985528571428572,7,NAVIRE-8491,Marshall Islands,Fishing Vessel,-26.7
588766776,161.974891,0.00010919,25.26,12.5,-71.9,-126.0,54.1,-24.35865,8.215074999999995,4,NAVIRE-6776,Singapore,Bulk Carrier,-109.2
591088258,161.975015,1.542e-05,25.11,12.5,-73.7,-126.0,52.3,-18.38524,-42.98706,5,NAVIRE-8258,France,Container Ship,15.4
591277434,161.975139,0.00013933,24.53,12.5,-71.8,-126.0,54.2,-44.416799999999995,-55.373766666666675,3,NAVIRE-7434,China,Bulk Carrier,139.3
591313077,162.025086,8.594e-05,25.58,12.5,-73.4,-126.0,52.6,-3.29725,-20.318266666666663,6,NAVIRE-3077,USA,Tanker,85.9
591498401,162.024858,0.00014189,24.81,12.5,-72.5,-126.0,53.5,-21.27102,36.68066,5,NAVIRE-8401,Denmark,Container Ship,-141.9
592309524,161.974806,0.00019354,24.94,12.5,-73.2,-126.0,52.8,12.288999999999998,-25.805625,4,NAVIRE-9524,Malta,General Cargo,-193.5
592723540,161.975084,8.424e-05,25.29,2.0,-79.4,-126.0,46.6,30.1665,-54.8597,1,NAVIRE-3540,Marshall Islands,Fishing Vessel,84.2
593228934,161.975011,1.144e-05,24.45,12.5,-71.4,-126.0,54.6,19.409333333333333,-25.73323333333333,6,NAVIRE-8934,Liberia,Passenger Ship,11.4
593778451,162.024876,0.00012387,24.71,12.5,-72.2,-126.0,53.8,-3.4630833333333335,-31.086533333333335,6,NAVIRE-8451,France,General Cargo,-123.9
595349224,161.975027,2.748e-05,25.14,12.5,-73.0,-126.0,53.0,19.05455,-54.79825,6,NAVIRE-9224,France,Tanker,27.5
597091746,161.975143,0.00014264,24.63,12.5,-73.4,-126.0,52.6,-38.48945,90.402425,4,NAVIRE-1746,France,General Cargo,142.6
597682613,162.025131,0.00013117,24.87,12.5,-72.1,-126.0,53.9,-21.04192,-33.6785,5,NAVIRE-2613,Bahamas,Tanker,131.2
598230058,161.975066,6.558e-05,24.71,12.5,-72.7,-126.0,53.3,16.1573625,2.5226374999999983,8,NAVIRE-0058,USA,General Cargo,65.6
598468769,162.024949,5.143e-05,24.89,12.5,-73.0,-126.0,53.0,16.434233333333335,-29.189633333333333,6,NAVIRE-8769,France,Tanker,-51.4
598504483,162.02496,3.965e-05,24.7,2.0,-79.6,-126.0,46.4,-10.4860125,-27.6368625,8,NAVIRE-4483,Panama,Fishing Vessel,-39.7
599067818,161.975184,0.00018385,24.98,12.5,-73.1,-126.0,52.9,31.621175,90.71105,4,NAVIRE-7818,Panama,Tanker,183.9
599501374,161.97508,8.001e-05,24.87,12.5,-73.5,-126.0,52.6,24.2295875,7.765787499999999,8,NAVIRE-1374,USA,Passenger Ship,80.0
599525298,161.974966,3.391e-05,24.85,12.5,-72.6,-126.0,53.5,5.551399999999998,69.00018,5,NAVIRE-5298,Denmark,Passenger Ship,-33.9
600006033,162.025094,9.423e-05,24.83,12.5,-73.2,-126.0,52.8,3.0657250000000005,-35.2982875,8,NAVIRE-6033,USA,General Cargo,94.2
600283742,161.974848,0.00015187,25.16,12.5,-72.4,-126.0,53.6,-7.80334,-2.9791199999999947,5,NAVIRE-3742,France,Passenger Ship,-151.9
601362648,161.974928,7.216e-05,24.96,12.5,-73.1,-126.0,52.9,-28.38086,6.772039999999999,5,NAVIRE-2648,Panama,Bulk Carrier,-72.2
602448584,161.974971,2.86e-05,25.32,12.5,-72.2,-126.0,53.8,35.1978,3.693600000000003,2,NAVIRE-8584,Denmark,Tanker,-28.6
603186147,162.024964,3.601e-05,24.78,2.0,-81.7,-126.0,44.3,-55.69362,-19.43202,5,NAVIRE-6147,Malta,Fishing Vessel,-36.0
604101348,161.974916,8.358e-05,24.84,12.5,-73.0,-126.0,53.0,14.582033333333332,-1.3429888888888906,9,NAVIRE-1348,USA,Passenger Ship,-83.6
604824558,161.974946,5.36e-05,25.14,12.5,-71.5,-126.0,54.5,11.067157142857145,24.816371428571433,7,NAVIRE-4558,Denmark,Passenger Ship,-53.6
604969493,162.024885,0.00011541,25.64,12.5,-73.2,-126.0,52.9,-25.6173,-91.6923,1,NAVIRE-9493,China,Container Ship,-115.4
606592283,162.025149,0.00014947,24.85,12.5,-71.7,-126.0,54.3,57.555299999999995,56.51083333333332,3,NAVIRE-2283,USA,Container Ship,149.5
607056461,162.024901,9.877e-05,25.47,12.5,-73.0,-126.0,53.0,-13.607883333333334,1.0055000000000005,6,NAVIRE-6461,Singapore,Passenger Ship,-98.8
607110638,161.975078,7.794e-05,25.19,12.5,-71.9,-126.0,54.1,55.89316,-6.252300000000003,5,NAVIRE-0638,Singapore,Passenger Ship,77.9
607651473,162.025035,3.471e-05,25.27,12.5,-72.3,-126.0,53.8,-12.682544444444448,19.892277777777775,9,NAVIRE-1473,Panama,Bulk Carrier,34.7
607981004,161.974873,0.0001274,25.12,12.5,-72.4,-126.0,53.7,-25.346014285714286,-37.43422857142857,7,NAVIRE-1004,Liberia,Passenger Ship,-127.4
608090942,161.975045,4.47e-05,25.12,12.5,-73.7,-126.0,52.3,-19.996457142857142,59.281200000000005,7,NAVIRE-0942,France,Bulk Carrier,44.7
608121001,162.025166,0.00016619,25.09,12.5,-73.1,-126.0,52.9,-8.221025,-38.82865,4,NAVIRE-1001,China,Bulk Carrier,166.2
608459693,162.024969,3.07e-05,24.78,12.5,-73.7,-126.0,52.3,23.496955555555555,-4.201844444444447,9,NAVIRE-9693,Malta,Bulk Carrier,-30.7
609473975,162.025005,4.66e-06,25.06,12.5,-72.7,-126.0,53.3,28.2633375,-55.515825,8,NAVIRE-3975,USA,Passenger Ship,4.7
609530496,161.975032,3.223e-05,25.56,2.0,-79.5,-126.0,46.6,8.347137500000002,-45.7037,8,NAVIRE-0496,Panama,Fishing Vessel,32.2
610514358,161.97489,0.00011018,24.56,2.0,-80.9,-126.0,45.1,48.9671,-5.287700000000001,2,NAVIRE-4358,Marshall Islands,Fishing Vessel,-110.2
610868842,161.974871,0.00012899,25.11,12.5,-73.0,-126.0,53.0,33.738566666666664,-6.509066666666669,3,NAVIRE-8842,Singapore,Tanker,-129.0
611040535,162.025069,6.861e-05,24.87,12.5,-71.3,-126.0,54.7,43.9533,64.26826,5,NAVIRE-0535,China,Passenger Ship,68.6
611865374,161.974992,7.56e-06,25.33,2.0,-79.6,-126.0,46.4,27.151885714285715,63.47784285714285,7,NAVIRE-5374,Marshall Islands,Fishing Vessel,-7.6
611918295,162.025069,6.901e-05,25.55,12.5,-72.2,-126.0,53.8,-4.959088888888889,-18.172644444444444,9,NAVIRE-8295,China,Bulk Carrier,69.0
612140966,161.975056,5.582e-05,25.64,12.5,-72.9,-126.0,53.1,-74.48885,47.98895,2,NAVIRE-0966,Marshall Islands,Container Ship,55.8
613708156,161.974968,3.205e-05,25.18,2.0,-79.5,-126.0,46.5,25.8816,23.154075,4,NAVIRE-8156,Marshall Islands,Fishing Vessel,-32.0
613718689,162.024976,2.37e-05,25.28,2.0,-79.2,-126.0,46.8,3.466383333333333,15.8221,6,NAVIRE-8689,China,Fishing Vessel,-23.7
613845594,161.975112,0.00011196,24.65,12.5,-71.4,-126.0,54.6,-46.71006,-75.4311,5,NAVIRE-5594,Bahamas,Tanker,112.0
613973879,162.024928,7.212e-05,24.5,12.5,-72.9,-126.0,53.1,-34.790800000000004,-59.92818,5,NAVIRE-3879,China,Bulk Carrier,-72.1
614022050,161.974923,7.733e-05,25.26,2.0,-81.1,-126.0,45.0,1.4712999999999994,-26.74996666666667,3,NAVIRE-2050,Panama,Fishing Vessel,-77.3
614309377,162.025057,5.746e-05,24.35,12.5,-73.2,-126.0,52.8,-4.0245000000000015,26.03295,4,NAVIRE-9377,Marshall Islands,Tanker,57.5
614687847,162.025087,8.669e-05,25.08,12.5,-73.6,-126.0,52.4,22.4778,-33.797825,4,NAVIRE-7847,China,Passenger Ship,86.7
614933936,161.974992,7.74e-06,25.06,12.5,-71.6,-126.0,54.4,13.043075,9.798899999999996,4,NAVIRE-3936,Singapore,General Cargo,-7.7
616945014,161.975008,8.3e-06,24.86,12.5,-71.9,-126.0,54.1,-40.80222857142856,-19.149442857142866,7,NAVIRE-5014,USA,General Cargo,8.3
619240990,161.974907,9.28e-05,24.9,12.5,-72.5,-126.0,53.6,-52.7461,28.81328,5,NAVIRE-0990,Marshall Islands,Bulk Carrier,-92.8
619375900,161.974942,5.812e-05,25.05,12.5,-73.2,-126.0,52.8,-49.0515,37.063199999999995,2,NAVIRE-5900,Singapore,General Cargo,-58.1
620065675,162.024987,1.344e-05,25.07,12.5,-71.2,-126.0,54.8,-32.79714,119.07612,5,NAVIRE-5675,France,Container Ship,-13.4
